work_year,experience_level,job_title,salary_in_usd,remote_ratio,company_size
2023,SE,Data Scientist,231650,0,M
2023,SE,Data Scientist,189100,0,M
2023,SE,Data Engineer,266875,0,M
2023,SE,Data Engineer,128250,0,M
2023,MI,Data Engineer,158600,100,M
2023,MI,Data Engineer,115300,100,M
2023,SE,Data Engineer,225300,0,M
2023,SE,Data Engineer,197400,0,M
2023,MI,Data Analyst,166000,0,M
2023,MI,Data Analyst,73100,0,M
2023,MI,Data Scientist,138510,0,M
2023,MI,Data Scientist,95490,0,M
2023,MI,Data Analyst,150000,100,M
2023,MI,Data Analyst,110000,100,M
2023,SE,Data Scientist,232200,0,M
2023,SE,Data Scientist,133300,0,M
2023,SE,Machine Learning Engineer,230000,0,M
2023,SE,Machine Learning Engineer,196000,0,M
2023,SE,Data Engineer,184000,0,M
2023,SE,Data Engineer,123000,0,M
2023,SE,Data Engineer,186000,0,M
2023,SE,Data Engineer,81800,0,M
2023,SE,Data Analyst,135000,0,M
2023,SE,Data Analyst,82500,0,M
2023,SE,Data Engineer,247250,0,M
2023,SE,Data Engineer,160000,0,M
2023,SE,Data Scientist,195800,0,M
2023,SE,Data Scientist,161900,0,M
2023,MI,Data Analyst,110000,100,M
2023,MI,Data Analyst,87500,100,M
2023,MI,Data Scientist,60000,0,M
2023,MI,Data Scientist,55000,0,M
2023,SE,Data Engineer,145000,0,M
2023,SE,Data Engineer,115000,0,M
2023,MI,Data Engineer,167500,0,M
2023,MI,Data Engineer,106500,0,M
2023,SE,Data Scientist,220000,0,M
2023,SE,Data Scientist,146000,0,M
2023,SE,Data Engineer,128000,0,M
2023,SE,Data Engineer,81500,0,M
2023,SE,Data Scientist,180000,0,M
2023,SE,Data Scientist,160000,0,M
2023,SE,Data Engineer,190000,100,M
2023,SE,Data Engineer,160000,100,M
2023,SE,Data Scientist,160000,0,M
2023,SE,Data Scientist,94100,0,M
2023,SE,Machine Learning Engineer,226600,0,M
2023,SE,Machine Learning Engineer,140100,0,M
2023,SE,Data Scientist,247600,0,L
2023,SE,Data Scientist,127300,0,L
2023,SE,Data Analyst,156000,0,M
2023,SE,Data Analyst,124000,0,M
2023,SE,Data Engineer,200000,0,M
2023,SE,Data Engineer,132600,0,M
2023,SE,Data Engineer,160000,100,M
2023,SE,Data Engineer,75000,100,M
2023,SE,Machine Learning Engineer,214500,0,M
2023,SE,Machine Learning Engineer,132600,0,M
2023,MI,Data Analyst,111000,0,M
2023,MI,Data Analyst,104000,0,M
2023,MI,Data Engineer,85000,0,M
2023,MI,Data Engineer,75000,0,M
2023,SE,Data Scientist,180250,100,M
2023,SE,Data Scientist,118000,100,M
2023,SE,Data Scientist,212800,0,L
2023,SE,Data Scientist,111600,0,L
2023,SE,Data Analyst,157500,100,M
2023,SE,Data Analyst,132500,100,M
2023,MI,Data Analyst,85000,0,M
2023,MI,Data Analyst,75000,0,M
2023,SE,Data Analyst,93918,0,M
2023,SE,Data Analyst,51962,0,M
2023,SE,Machine Learning Engineer,223600,0,L
2023,SE,Machine Learning Engineer,115000,0,L
2023,SE,Data Engineer,166000,0,M
2023,SE,Data Engineer,73100,0,M
2023,MI,Data Scientist,130900,0,M
2023,MI,Data Scientist,72700,0,M
2023,SE,Machine Learning Engineer,144000,0,M
2023,SE,Data Analyst,166000,0,M
2023,SE,Data Analyst,73000,0,M
2023,SE,Data Engineer,156600,100,M
2023,SE,Data Engineer,137200,100,M
2023,MI,Data Analyst,149000,0,M
2023,MI,Data Analyst,65300,0,M
2023,MI,Data Engineer,187000,100,M
2023,MI,Data Engineer,180000,100,M
2023,SE,Data Analyst,119636,0,M
2023,SE,Data Analyst,70374,0,M
2023,SE,Data Analyst,105000,100,M
2023,SE,Data Analyst,67000,100,M
2023,SE,Data Analyst,102000,100,M
2023,SE,Data Analyst,94770,100,M
2023,SE,Data Scientist,172500,0,M
2023,SE,Data Analyst,105000,100,M
2023,SE,Data Analyst,75000,100,M
2023,SE,Machine Learning Engineer,180240,0,M
2023,SE,Machine Learning Engineer,120160,0,M
2023,MI,Data Scientist,212000,0,M
2023,MI,Data Scientist,93400,0,M
2023,SE,Machine Learning Engineer,275000,0,M
2023,SE,Machine Learning Engineer,170000,0,M
2023,SE,Data Scientist,119000,0,M
2023,SE,Data Scientist,71400,0,M
2023,MI,Data Analyst,115950,0,M
2023,MI,Data Analyst,69570,0,M
2023,SE,Data Scientist,225100,100,M
2023,SE,Data Scientist,140900,100,M
2023,SE,Data Scientist,212000,0,M
2023,SE,Data Scientist,93300,0,M
2023,SE,Data Engineer,175000,100,M
2023,SE,Data Engineer,97500,100,M
2023,SE,Data Analyst,100000,0,M
2023,SE,Data Analyst,75000,0,M
2023,SE,Data Scientist,201650,0,M
2023,SE,Data Scientist,124600,0,M
2023,SE,Data Scientist,212000,0,M
2023,SE,Data Scientist,93400,0,M
2023,SE,Data Analyst,145000,0,M
2023,SE,Data Analyst,110000,0,M
2023,SE,Machine Learning Engineer,205600,100,M
2023,SE,Data Scientist,184800,0,M
2023,SE,Data Scientist,161900,0,M
2023,SE,Machine Learning Engineer,215000,100,M
2023,SE,Machine Learning Engineer,169850,100,M
2023,SE,Data Scientist,147400,0,M
2023,SE,Data Scientist,107682,0,M
2023,MI,Data Scientist,225300,0,M
2023,MI,Data Scientist,197400,0,M
2023,SE,Machine Learning Engineer,204600,0,M
2023,SE,Machine Learning Engineer,126500,0,M
2023,SE,Data Scientist,192351,0,M
2023,SE,Data Engineer,280000,0,M
2023,SE,Data Engineer,160000,0,M
2023,SE,Data Analyst,175000,100,M
2023,SE,Data Analyst,150000,100,M
2023,SE,Data Scientist,185900,0,M
2023,SE,Data Scientist,129300,0,M
2023,SE,Machine Learning Engineer,222405,0,M
2023,SE,Machine Learning Engineer,172800,0,M
2023,SE,Data Analyst,120350,100,M
2023,SE,Data Analyst,74400,100,M
2023,SE,Data Engineer,205600,0,L
2023,SE,Data Engineer,105700,0,L
2023,SE,Machine Learning Engineer,263500,100,M
2023,SE,Machine Learning Engineer,189360,100,M
2023,SE,Data Engineer,184800,0,M
2023,SE,Data Engineer,161900,0,M
2023,MI,Data Analyst,95000,100,M
2023,MI,Data Analyst,80000,100,M
2023,MI,Data Scientist,131000,100,M
2023,MI,Data Scientist,110000,100,M
2023,MI,Data Engineer,133000,0,M
2023,MI,Data Engineer,58400,0,M
2023,SE,Data Engineer,300000,0,M
2023,SE,Data Engineer,130000,0,M
2023,SE,Data Scientist,280889,0,M
2023,SE,Data Scientist,187259,0,M
2023,SE,Data Scientist,150000,100,M
2023,SE,Data Scientist,80000,100,M
2023,SE,Data Scientist,170000,0,M
2023,SE,Data Scientist,120000,0,M
2023,SE,Data Engineer,110000,0,M
2023,SE,Data Engineer,90000,0,M
2023,MI,Data Engineer,154000,0,M
2023,MI,Data Engineer,103000,0,M
2023,SE,Machine Learning Engineer,223600,0,L
2023,SE,Machine Learning Engineer,115000,0,L
2023,SE,Data Engineer,190400,0,M
2023,SE,Data Engineer,112000,0,M
2023,SE,Data Engineer,160000,0,M
2023,MI,Data Analyst,98873,0,M
2023,MI,Data Analyst,58161,0,M
2023,SE,Data Scientist,216800,0,M
2023,SE,Data Scientist,153600,0,M
2023,SE,Data Scientist,106800,0,M
2023,MI,Data Analyst,250000,0,M
2023,MI,Data Analyst,125000,0,M
2023,SE,Machine Learning Engineer,280000,0,M
2023,SE,Machine Learning Engineer,180000,0,M
2023,SE,Data Scientist,180000,0,M
2023,SE,Data Scientist,162000,0,M
2023,SE,Data Analyst,164640,0,M
2023,SE,Data Analyst,131712,0,M
2023,MI,Data Analyst,74800,0,M
2023,MI,Data Analyst,63600,0,M
2023,MI,Data Scientist,138510,0,M
2023,MI,Data Scientist,95490,0,M
2023,SE,Data Engineer,280000,0,M
2023,SE,Data Engineer,160000,0,M
2023,SE,Machine Learning Engineer,170000,0,M
2023,SE,Machine Learning Engineer,140000,0,M
2023,SE,Data Scientist,137500,0,M
2023,SE,Data Scientist,81500,0,M
2023,SE,Data Engineer,253792,0,M
2023,SE,Data Engineer,158620,0,M
2023,SE,Data Engineer,180000,0,M
2023,SE,Data Engineer,90000,0,M
2023,SE,Data Scientist,165000,0,M
2023,SE,Data Scientist,115500,0,M
2023,SE,Data Engineer,110000,0,M
2023,SE,Data Engineer,70000,0,M
2023,SE,Data Engineer,240000,0,M
2023,SE,Data Engineer,170000,0,M
2023,MI,Data Analyst,55000,0,M
2023,MI,Data Analyst,49000,0,M
2023,SE,Data Engineer,135000,100,M
2023,SE,Data Engineer,110000,100,M
2023,SE,Data Engineer,200000,100,M
2023,SE,Data Engineer,180000,100,M
2023,SE,Data Scientist,168000,100,M
2023,SE,Data Scientist,130000,100,M
2023,SE,Data Analyst,105000,100,M
2023,SE,Data Analyst,100000,100,M
2023,MI,Machine Learning Engineer,258700,0,M
2023,MI,Machine Learning Engineer,133800,0,M
2023,MI,Data Analyst,120000,0,M
2023,MI,Data Analyst,85000,0,M
2023,MI,Machine Learning Engineer,225300,0,M
2023,MI,Machine Learning Engineer,197400,0,M
2023,SE,Data Analyst,157000,100,M
2023,SE,Data Analyst,125000,100,M
2023,SE,Data Scientist,208000,0,M
2023,SE,Data Scientist,134000,0,M
2023,MI,Data Engineer,140000,0,M
2023,MI,Data Engineer,65000,0,M
2023,SE,Data Scientist,258700,0,M
2023,SE,Data Scientist,160000,0,M
2023,SE,Data Scientist,258700,0,M
2023,SE,Data Scientist,188200,0,M
2023,MI,Data Engineer,110000,0,M
2023,MI,Data Engineer,73400,0,M
2023,SE,Data Engineer,183414,0,M
2023,SE,Data Engineer,183414,0,M
2023,SE,Data Engineer,130000,0,M
2023,SE,Data Engineer,97200,0,M
2023,SE,Machine Learning Engineer,299000,0,M
2023,SE,Machine Learning Engineer,187000,0,M
2023,SE,Machine Learning Engineer,204500,0,M
2023,SE,Machine Learning Engineer,66000,0,M
2023,SE,Machine Learning Engineer,190000,100,M
2023,SE,Machine Learning Engineer,140000,100,M
2023,MI,Data Engineer,170200,0,M
2023,MI,Data Engineer,83900,0,M
2023,SE,Data Engineer,130000,100,M
2023,SE,Data Engineer,101570,100,M
2023,SE,Data Analyst,177000,100,M
2023,SE,Data Analyst,118000,100,M
2023,SE,Machine Learning Engineer,234500,0,M
2023,SE,Machine Learning Engineer,127000,0,M
2023,SE,Data Scientist,287500,0,M
2023,SE,Data Scientist,168000,0,M
2023,SE,Data Engineer,155000,0,M
2023,SE,Data Engineer,140000,0,M
2023,SE,Data Scientist,153000,0,M
2023,SE,Data Scientist,136000,0,M
2023,SE,Data Analyst,93918,0,M
2023,SE,Data Analyst,51962,0,M
2023,SE,Machine Learning Engineer,254000,0,M
2023,SE,Machine Learning Engineer,200000,0,M
2023,SE,Data Engineer,214500,0,M
2023,SE,Data Engineer,134500,0,M
2023,SE,Data Scientist,136000,100,M
2023,SE,Data Scientist,104000,100,M
2023,MI,Data Analyst,110000,100,M
2023,MI,Data Analyst,90000,100,M
2023,SE,Data Engineer,145000,0,M
2023,SE,Data Engineer,115000,0,M
2023,MI,Data Scientist,143000,100,M
2023,MI,Data Scientist,117000,100,M
2023,SE,Machine Learning Engineer,159000,0,M
2023,SE,Data Scientist,130000,100,M
2023,SE,Data Scientist,110000,100,M
2023,SE,Data Scientist,275300,100,M
2023,SE,Data Scientist,183500,100,M
2023,SE,Machine Learning Engineer,253000,100,M
2023,SE,Machine Learning Engineer,172040,100,M
2023,SE,Data Engineer,234000,100,M
2023,SE,Data Engineer,178000,100,M
2023,SE,Data Scientist,164000,100,M
2023,SE,Data Scientist,130000,100,M
2023,SE,Data Engineer,258900,100,M
2023,SE,Data Engineer,176080,100,M
2023,SE,Machine Learning Engineer,142000,0,M
2023,SE,Data Scientist,201650,0,M
2023,SE,Data Scientist,124600,0,M
2023,SE,Data Engineer,132100,0,M
2023,SE,Data Engineer,68400,0,M
2023,SE,Data Analyst,145000,0,M
2023,SE,Data Analyst,110000,0,M
2023,MI,Data Analyst,87500,100,M
2023,MI,Data Analyst,62500,100,M
2023,SE,Data Analyst,142000,0,M
2023,SE,Data Analyst,128000,0,M
2023,SE,Data Engineer,160000,0,M
2023,SE,Data Engineer,130000,0,M
2023,SE,Data Scientist,155000,0,M
2023,SE,Data Scientist,139500,0,M
2023,SE,Machine Learning Engineer,221000,0,M
2023,SE,Machine Learning Engineer,129000,0,M
2023,SE,Data Engineer,259000,0,M
2023,SE,Data Engineer,138750,0,M
2023,SE,Data Scientist,120000,0,M
2023,SE,Data Scientist,100000,0,M
2023,SE,Data Engineer,247300,0,M
2023,SE,Data Engineer,139700,0,M
2023,SE,Data Scientist,207000,100,M
2023,SE,Data Scientist,141000,100,M
2023,MI,Data Scientist,90000,0,M
2023,MI,Data Scientist,55000,0,M
2023,SE,Data Engineer,247300,0,M
2023,SE,Data Engineer,139700,0,M
2023,MI,Data Analyst,116700,0,M
2023,MI,Data Analyst,93400,0,M
2023,SE,Data Scientist,195000,0,M
2023,SE,Data Scientist,143750,0,M
2023,MI,Data Scientist,180000,0,M
2023,MI,Data Scientist,162000,0,M
2023,SE,Data Scientist,199000,0,M
2023,SE,Data Scientist,196760,0,M
2023,SE,Data Engineer,222000,0,M
2023,SE,Data Engineer,159000,0,M
2023,SE,Data Analyst,175000,100,M
2023,SE,Data Analyst,150000,100,M
2023,SE,Machine Learning Engineer,220000,0,M
2023,SE,Machine Learning Engineer,80000,0,M
2023,MI,Data Engineer,167500,0,M
2023,MI,Data Engineer,106500,0,M
2023,SE,Data Engineer,150000,100,M
2023,SE,Data Engineer,130000,100,M
2023,SE,Data Analyst,126500,100,M
2023,SE,Data Analyst,78000,100,M
2023,SE,Data Scientist,185900,0,M
2023,SE,Data Scientist,129300,0,M
2023,SE,Data Analyst,150000,100,M
2023,SE,Data Analyst,120000,100,M
2023,SE,Data Scientist,297000,0,M
2023,SE,Data Scientist,138000,0,M
2023,MI,Data Analyst,147600,0,M
2023,MI,Data Analyst,106300,0,M
2023,SE,Data Engineer,247300,0,M
2023,SE,Data Engineer,139700,0,M
2023,SE,Data Scientist,227000,100,M
2023,SE,Data Scientist,185000,100,M
2023,MI,Machine Learning Engineer,230000,0,M
2023,MI,Machine Learning Engineer,160000,0,M
2023,SE,Data Engineer,185000,100,M
2023,SE,Data Engineer,150000,100,M
2023,SE,Data Engineer,138300,0,M
2023,SE,Data Engineer,110700,0,M
2023,SE,Data Scientist,208500,0,M
2023,SE,Data Scientist,165000,0,M
2023,SE,Data Analyst,100000,0,M
2023,SE,Data Analyst,75000,0,M
2023,SE,Data Scientist,137500,0,M
2023,SE,Data Scientist,81500,0,M
2023,SE,Data Engineer,212175,100,M
2023,SE,Data Engineer,156000,100,M
2023,SE,Data Engineer,184000,0,M
2023,SE,Data Engineer,123000,0,M
2023,MI,Data Analyst,111151,100,M
2023,MI,Data Analyst,66691,100,M
2023,SE,Data Scientist,190000,0,M
2023,SE,Data Scientist,138700,0,M
2023,SE,Data Analyst,95040,100,M
2023,SE,Data Analyst,59400,100,M
2023,SE,Machine Learning Engineer,197802,100,M
2023,SE,Machine Learning Engineer,156453,100,M
2023,SE,Data Scientist,144000,0,M
2023,MI,Data Engineer,154000,0,M
2023,MI,Data Engineer,103000,0,M
2023,SE,Data Engineer,180000,100,M
2023,SE,Data Engineer,122400,100,M
2023,SE,Data Analyst,120000,0,M
2023,SE,Data Analyst,90000,0,M
2023,SE,Data Engineer,227500,100,M
2023,SE,Data Engineer,147500,100,M
2023,MI,Machine Learning Engineer,150000,100,M
2023,MI,Machine Learning Engineer,50000,100,M
2023,SE,Machine Learning Engineer,267720,0,M
2023,MI,Data Engineer,190000,100,M
2023,MI,Data Engineer,130000,100,M
2023,SE,Data Engineer,160000,0,M
2023,SE,Data Engineer,130000,0,M
2023,MI,Data Engineer,150000,100,M
2023,MI,Data Engineer,50000,100,M
2023,SE,Data Engineer,178000,100,M
2023,SE,Data Engineer,165000,100,M
2023,SE,Data Analyst,155000,0,M
2023,SE,Data Analyst,120000,0,M
2023,SE,Data Analyst,280000,0,M
2023,SE,Data Analyst,200000,0,M
2023,SE,Data Engineer,184000,0,M
2023,SE,Data Engineer,123000,0,M
2023,SE,Data Scientist,290000,0,M
2023,SE,Data Scientist,173200,0,M
2023,SE,Data Scientist,235000,100,M
2023,SE,Data Scientist,204000,100,M
2023,SE,Machine Learning Engineer,287500,0,M
2023,SE,Machine Learning Engineer,212500,0,M
2023,SE,Machine Learning Engineer,190027,0,M
2023,SE,Machine Learning Engineer,152022,0,M
2023,MI,Data Engineer,130000,100,M
2023,MI,Data Engineer,100000,100,M
2023,MI,Data Engineer,250000,0,M
2023,MI,Data Engineer,125000,0,M
2023,SE,Machine Learning Engineer,198000,100,M
2023,SE,Machine Learning Engineer,132000,100,M
2023,SE,Data Engineer,184000,0,M
2023,SE,Data Engineer,123000,0,M
2023,SE,Machine Learning Engineer,170700,0,M
2023,SE,Machine Learning Engineer,113900,0,M
2023,SE,Data Engineer,184000,0,M
2023,SE,Data Engineer,123000,0,M
2023,SE,Machine Learning Engineer,280000,0,M
2023,SE,Machine Learning Engineer,200000,0,M
2023,SE,Data Engineer,185000,0,L
2023,SE,Data Engineer,81000,0,L
2023,SE,Machine Learning Engineer,220000,0,M
2023,SE,Machine Learning Engineer,80000,0,M
2023,SE,Data Scientist,185000,0,M
2023,SE,Data Scientist,123000,0,M
2023,MI,Data Analyst,53000,100,M
2023,MI,Data Analyst,48000,100,M
2023,MI,Data Scientist,150000,0,M
2023,MI,Data Scientist,125000,0,M
2023,SE,Data Scientist,150000,100,M
2023,SE,Data Scientist,130000,100,M
2023,SE,Data Engineer,190000,0,M
2023,SE,Data Engineer,170000,0,M
2023,SE,Data Analyst,125000,100,M
2023,SE,Data Analyst,115000,100,M
2023,SE,Data Engineer,130000,100,M
2023,SE,Data Engineer,101570,100,M
2023,MI,Data Engineer,150000,100,M
2023,MI,Data Engineer,115000,100,M
2023,SE,Data Engineer,184000,0,M
2023,SE,Data Engineer,123000,0,M
2023,SE,Data Analyst,185000,0,M
2023,SE,Data Analyst,160000,0,M
2023,SE,Data Engineer,185000,0,M
2023,SE,Data Engineer,50000,0,M
2023,SE,Machine Learning Engineer,254000,0,M
2023,SE,Machine Learning Engineer,200000,0,M
2023,SE,Data Scientist,160000,100,M
2023,SE,Data Scientist,130000,100,M
2023,SE,Data Scientist,202000,0,M
2023,SE,Data Scientist,189750,100,M
2023,SE,Data Scientist,119213,100,M
2023,SE,Machine Learning Engineer,250944,100,M
2023,SE,Machine Learning Engineer,205318,100,M
2023,SE,Data Engineer,155000,0,M
2023,SE,Data Engineer,125000,0,M
2023,SE,Data Scientist,135000,0,M
2023,SE,Data Scientist,114000,0,M
2023,SE,Data Scientist,218213,100,M
2023,SE,Data Scientist,178538,100,M
2023,SE,Machine Learning Engineer,258800,0,M
2023,SE,Machine Learning Engineer,199200,0,M
2023,SE,Data Scientist,215625,100,M
2023,SE,Data Scientist,159375,100,M
2023,SE,Data Engineer,170000,100,M
2023,SE,Data Engineer,100000,100,M
2023,SE,Machine Learning Engineer,234000,100,M
2023,SE,Machine Learning Engineer,208000,100,M
2023,SE,Data Engineer,282000,0,M
2023,SE,Data Engineer,208000,0,M
2023,SE,Data Analyst,93919,100,M
2023,SE,Data Analyst,51962,100,M
2023,SE,Data Scientist,211000,100,M
2023,SE,Data Scientist,185000,100,M
2023,SE,Machine Learning Engineer,159350,0,M
2023,SE,Machine Learning Engineer,130100,0,M
2023,SE,Data Scientist,262000,100,M
2023,SE,Data Scientist,245000,100,M
2023,SE,Data Scientist,190000,100,M
2023,SE,Data Scientist,150000,100,M
2023,SE,Machine Learning Engineer,264400,100,M
2023,SE,Machine Learning Engineer,176300,100,M
2023,SE,Data Scientist,210000,100,M
2023,SE,Data Scientist,180000,100,M
2023,SE,Data Engineer,210000,0,M
2023,SE,Data Engineer,155000,0,M
2023,SE,Data Scientist,169500,100,M
2023,SE,Data Scientist,138000,100,M
2023,SE,Data Engineer,226700,0,M
2023,SE,Data Engineer,133300,0,M
2023,SE,Data Scientist,204500,0,M
2023,SE,Data Scientist,138900,0,M
2023,MI,Data Scientist,260600,0,M
2023,MI,Data Scientist,170500,0,M
2023,SE,Data Scientist,214872,100,M
2023,SE,Data Scientist,186846,100,M
2023,MI,Data Analyst,95000,0,M
2023,MI,Data Analyst,70600,0,M
2023,MI,Data Analyst,149500,100,M
2023,MI,Data Analyst,127075,100,M
2023,SE,Data Engineer,162000,100,M
2023,SE,Data Engineer,111000,100,M
2023,SE,Data Scientist,245000,0,M
2023,SE,Data Scientist,185000,0,M
2023,MI,Data Engineer,154000,0,M
2023,MI,Data Engineer,103000,0,M
2023,SE,Data Analyst,80000,0,M
2023,SE,Data Analyst,70000,0,M
2023,SE,Data Analyst,90000,0,M
2023,SE,Data Analyst,80000,0,M
2023,SE,Data Engineer,205000,0,M
2023,SE,Data Engineer,167500,0,M
2023,SE,Data Scientist,202600,100,M
2023,SE,Data Scientist,168800,100,M
2023,SE,Data Scientist,164000,100,M
2023,SE,Data Scientist,130000,100,M
2023,SE,Data Scientist,168000,100,M
2023,SE,Data Scientist,130000,100,M
2023,SE,Data Engineer,185900,0,M
2023,SE,Data Engineer,129300,0,M
2023,SE,Machine Learning Engineer,297300,100,M
2023,SE,Machine Learning Engineer,198200,100,M
2023,SE,Machine Learning Engineer,190000,100,M
2023,SE,Machine Learning Engineer,156000,100,M
2023,SE,Machine Learning Engineer,205000,0,M
2023,SE,Machine Learning Engineer,152000,0,M
2023,SE,Machine Learning Engineer,260000,0,M
2023,SE,Machine Learning Engineer,192000,0,M
2023,SE,Machine Learning Engineer,192000,100,M
2023,SE,Machine Learning Engineer,164000,100,M
2023,SE,Machine Learning Engineer,227700,100,M
2023,SE,Machine Learning Engineer,154836,100,M
2023,SE,Data Scientist,160000,100,M
2023,SE,Data Scientist,140000,100,M
2023,SE,Data Scientist,168000,100,M
2023,SE,Data Scientist,130000,100,M
2023,MI,Machine Learning Engineer,285000,0,L
2023,MI,Machine Learning Engineer,190000,0,L
2023,MI,Data Engineer,214300,0,M
2023,MI,Data Engineer,108500,0,M
2023,MI,Data Scientist,145000,100,M
2023,MI,Data Scientist,115000,100,M
2023,SE,Data Scientist,194500,0,M
2023,SE,Data Scientist,110250,0,M
2023,SE,Data Scientist,295000,0,M
2023,SE,Data Scientist,177300,0,M
2023,SE,Data Scientist,136000,100,M
2023,SE,Data Scientist,104000,100,M
2023,SE,Data Analyst,85000,0,M
2023,SE,Data Analyst,79000,0,M
2023,SE,Machine Learning Engineer,214500,0,M
2023,SE,Machine Learning Engineer,132600,0,M
2023,SE,Data Engineer,131000,0,M
2023,SE,Data Engineer,130000,0,M
2023,SE,Data Scientist,153600,0,M
2023,SE,Data Scientist,106800,0,M
2023,SE,Data Scientist,168000,100,M
2023,SE,Data Scientist,130000,100,M
2023,SE,Data Scientist,107400,0,M
2023,SE,Data Scientist,101500,0,M
2023,SE,Data Scientist,164000,0,M
2023,SE,Data Scientist,130000,0,M
2023,SE,Data Scientist,300000,0,M
2023,SE,Data Scientist,211000,0,M
2023,SE,Machine Learning Engineer,276000,0,M
2023,SE,Machine Learning Engineer,184000,0,M
2023,MI,Data Analyst,115000,100,M
2023,MI,Data Analyst,110000,100,M
2023,SE,Data Engineer,139810,0,M
2023,SE,Data Engineer,95325,0,M
2023,SE,Data Analyst,167000,0,M
2023,SE,Data Analyst,150000,0,M
2023,SE,Data Engineer,144000,0,M
2023,SE,Data Engineer,96000,0,M
2023,SE,Data Engineer,140000,0,M
2023,SE,Data Engineer,125000,0,M
2023,SE,Data Scientist,161000,0,M
2023,SE,Data Scientist,116300,0,M
2023,SE,Data Analyst,140000,0,M
2023,SE,Data Analyst,125000,0,M
2023,SE,Machine Learning Engineer,225000,0,M
2023,SE,Machine Learning Engineer,166000,0,M
2023,SE,Machine Learning Engineer,225000,0,M
2023,SE,Machine Learning Engineer,166000,0,M
2023,SE,Data Scientist,151300,100,M
2023,SE,Data Scientist,126100,100,M
2023,SE,Data Scientist,202600,100,M
2023,SE,Data Scientist,168800,100,M
2023,SE,Machine Learning Engineer,190000,0,M
2023,SE,Machine Learning Engineer,150000,0,M
2023,SE,Data Engineer,282000,0,M
2023,SE,Data Engineer,208000,0,M
2023,SE,Data Engineer,185000,0,M
2023,SE,Data Engineer,124000,0,M
2023,SE,Machine Learning Engineer,212800,0,L
2023,SE,Machine Learning Engineer,111600,0,L
2023,SE,Data Engineer,169000,0,M
2023,SE,Data Engineer,91000,0,M
2023,MI,Data Analyst,70900,0,M
2023,MI,Data Analyst,49000,0,M
2023,SE,Data Scientist,168000,0,M
2023,SE,Data Scientist,130000,0,M
2023,MI,Data Engineer,154000,0,M
2023,MI,Data Engineer,103000,0,M
2023,SE,Data Analyst,93918,0,M
2023,SE,Data Analyst,51962,0,M
2023,SE,Data Scientist,180000,0,M
2023,SE,Data Scientist,160000,0,M
2023,SE,Data Scientist,140000,0,M
2023,SE,Data Scientist,140000,0,M
2023,SE,Data Scientist,215000,0,M
2023,SE,Data Scientist,160000,0,M
2023,SE,Data Analyst,125000,100,M
2023,SE,Data Analyst,80000,100,M
2023,SE,Data Engineer,145000,100,M
2023,SE,Data Engineer,115000,100,M
2023,SE,Machine Learning Engineer,260000,0,M
2023,SE,Machine Learning Engineer,160000,0,M
2023,SE,Data Scientist,202000,100,M
2023,SE,Data Scientist,140000,100,M
2023,SE,Machine Learning Engineer,250000,0,M
2023,SE,Machine Learning Engineer,140000,0,M
2023,SE,Data Analyst,145500,0,M
2023,SE,Data Analyst,108000,0,M
2023,SE,Data Engineer,206000,100,M
2023,SE,Data Engineer,175100,100,M
2023,SE,Data Analyst,122500,100,M
2023,SE,Data Analyst,82500,100,M
2023,SE,Data Scientist,190000,100,M
2023,SE,Data Scientist,160000,100,M
2023,SE,Data Analyst,95000,0,M
2023,SE,Data Analyst,75000,0,M
2023,SE,Data Scientist,136000,100,M
2023,SE,Data Scientist,104000,100,M
2023,MI,Data Analyst,130000,0,M
2023,MI,Data Analyst,105000,0,M
2023,MI,Data Engineer,154000,0,M
2023,MI,Data Engineer,103000,0,M
2023,SE,Data Engineer,170000,0,M
2023,SE,Data Engineer,100000,0,M
2023,SE,Data Engineer,245000,0,M
2023,SE,Data Engineer,255000,0,M
2023,SE,Data Engineer,255000,0,M
2023,SE,Data Engineer,202500,0,M
2023,SE,Data Engineer,177500,0,M
2023,SE,Data Scientist,144000,0,M
2023,SE,Data Engineer,130000,100,M
2023,SE,Data Engineer,101570,100,M
2023,SE,Data Engineer,300000,0,M
2023,SE,Data Engineer,150000,0,M
2023,SE,Data Scientist,240000,100,M
2023,SE,Data Scientist,180000,100,M
2023,SE,Data Scientist,210000,0,M
2023,SE,Data Scientist,165000,0,M
2023,SE,Data Scientist,212800,0,L
2023,SE,Data Scientist,111600,0,L
2023,SE,Data Engineer,213600,0,M
2023,SE,Data Engineer,103200,0,M
2023,SE,Data Scientist,204000,100,M
2023,SE,Data Scientist,127500,100,M
2023,MI,Data Scientist,250000,0,M
2023,MI,Data Scientist,125000,0,M
2023,SE,Data Analyst,120000,100,M
2023,SE,Data Analyst,88000,100,M
2023,SE,Machine Learning Engineer,158000,100,M
2023,SE,Machine Learning Engineer,108000,100,M
2023,SE,Data Engineer,247300,0,M
2023,SE,Data Engineer,139700,0,M
2023,SE,Data Scientist,240000,100,M
2023,SE,Data Scientist,180000,100,M
2023,SE,Data Engineer,130000,100,M
2023,SE,Data Engineer,101570,100,M
2023,SE,Data Scientist,210000,0,M
2023,SE,Data Scientist,165000,0,M
2023,MI,Data Engineer,169000,0,M
2023,MI,Data Engineer,91000,0,M
2023,SE,Data Engineer,128000,0,M
2023,SE,Data Engineer,81500,0,M
